Date,XIV,SPX,10-Day-Rank,50-Day-Rank,10-Day-Range,50-Day-Range,Percent-Change,Volume,Vol_30D,Impl_vol_50D,Impl_vol_25D,Impl_vol_40D,Impl_vol 75D,Vix-Open,Vix-Close,VVIX,UX1,UX2,Contango,Futures-Percent,compound,neg,pos,VIX-Spike
7/21/14,44.32,1976.93,3,4,18.21,113.03,-0.23,412421888,7.98,10.09,8.15,9.07,12.86,12.81,12.85,80.37,13,13.65,1,0.05,0.089354545,0.095545455,0.178090909,1
7/22/14,45.22,1975.65,5,8,18.21,113.03,0.5,442676576,8.09,9.74,7.92,8.79,12.05,12.24,11.97,81.41,13.35,13.92,1,0.042696629,0.330909091,0.036545455,0.232181818,1
7/23/14,44.82,1985.32,1,1,23.78,114.13,0.18,500128448,8,9.16,7.78,8.64,11.38,11.52,11.54,75.22,13,13.67,1,0.051538462,0.393971429,0.0345,0.219214286,0
7/24/14,45.16,1988.07,1,1,26.53,116.88,0.05,508563520,7.62,9.21,7.68,8.46,11.53,11.84,11.43,76.64,13.05,13.85,1,0.061302682,0.324355556,0.047333333,0.227333333,0
7/25/14,43.84,1984.6,3,3,26.53,116.88,-0.48,429045440,7.79,9.8,7.89,8.97,12.34,12.69,12.03,77.66,13.2,14,1,0.060606061,0.14922,0.1011,0.1862,0
7/28/14,44.08,1978.25,5,6,26.53,116.88,0.03,446608288,7.79,9.64,8.25,9.1,12.15,12.56,12.93,81.08,13.5,14.25,1,0.055555556,0.025918182,0.099272727,0.112818182,0
7/29/14,44.12,1980.03,4,5,26.53,114.73,-0.45,501819168,7.93,10.74,8.83,9.62,13.47,13.28,12.35,81.21,13.35,14.12,1,0.057677903,0.19618,0.067,0.2038,1
7/30/14,43.39,1973.21,9,14,26.53,114.73,0.01,501324096,7.61,10.52,9.18,10.02,13.05,13.33,12.63,81.72,13.4,14.15,1,0.055970149,0.160783333,0.080416667,0.167,0
7/31/14,39.73,1965.14,9,19,26.53,114.73,-2,636984128,9.75,14.74,12.84,14.42,18.28,16.95,14.35,83.58,13.55,14.25,1,0.051660517,-0.19902,0.1846,0.092066667,0
8/1/14,37.75,1929.8,10,40,58.27,99.88,-0.29,530081184,9.75,14.75,12.37,13.87,18.35,17.03,16.67,97.42,15.15,15.4,1,0.01650165,0.141091667,0.102166667,0.188666667,0
8/4/14,39.29,1926.62,10,42,61.45,94.75,0.72,478743840,10.03,12.57,10.61,11.62,15.2,15.12,16.64,101.11,16,16,0,0,0.0858,0.092,0.16225,0
8/5/14,36.59,1936.34,8,38,61.45,86.06,-0.97,514760256,10.26,15.3,12.31,13.7,17.83,16.87,15.54,93.12,14.9,15.33,1,0.02885906,0.26824,0.0755,0.1322,0
8/6/14,36.41,1917.29,10,48,70.78,77.47,0,497211520,10.12,14.46,12.15,13.46,17.03,16.37,17.22,98.32,16.15,16.17,1,0.00123839,0.32768,0.0722,0.1752,0
8/7/14,35.65,1923.03,9,47,67.31,77.47,-0.56,482464896,10.22,14.92,12.84,13.98,17.11,16.66,15.5,96.38,16.15,16.24,1,0.005572755,0.051063636,0.116454545,0.096727273,0
8/8/14,37.08,1910.35,10,50,69.68,77.72,1.15,464022784,10.85,13.71,11.73,12.53,15.76,15.77,16.43,97.4,16.6,16.6,0,0,-0.15885,0.1688125,0.0755,0
8/11/14,38.56,1933.43,5,40,69.68,77.72,0.28,406222624,10.89,13.2,11.45,12.51,15.23,14.23,15.16,91.84,15.9,16.15,1,0.01572327,0.3253,0.063833333,0.202666667,0
8/12/14,38.83,1935.73,4,39,62.86,77.72,-0.16,361088448,10.67,12.87,11.76,12.45,14.45,14.13,14.42,87.54,14.75,15.3,1,0.037288136,-0.033171429,0.091,0.076571429,1
8/13/14,41.04,1935.6,4,40,54.79,77.72,0.67,381970080,10.89,9.62,10.05,10.53,10.81,12.9,13.57,85.98,14.65,15.15,1,0.034129693,-0.026266667,0.12775,0.14275,0
8/14/14,42.38,1947.41,1,34,37.06,77.72,0.43,329704736,10.84,9.71,9.88,9.9,10.44,12.42,13.05,81.27,13.5,14.36,1,0.063703704,0.046442857,0.101714286,0.132785714,0
8/15/14,42.36,1958.87,1,28,48.52,77.72,-0.01,608697920,10.79,10.65,8.88,10.07,13.79,13.15,11.91,78.48,12.95,13.9,1,0.073359073,0.102430769,0.101538462,0.205230769,0
8/18/14,43.95,1958.36,2,29,48.52,77.72,0.85,437281792,10.9,10.13,8,9.04,12.89,12.32,12.85,82.2,13.25,13.85,1,0.045283019,0.051315385,0.121769231,0.155153846,0
8/19/14,44.37,1972.73,1,16,62.38,77.72,0.5,406385920,10.92,9.9,8.04,8.87,12.42,12.21,12.14,81.02,12.53,13.4,1,0.06943336,0.286046667,0.066933333,0.227666667,0
8/20/14,44.03,1980.46,1,5,70.11,77.72,0.25,387730624,10.85,9.64,8,8.88,11.93,11.78,12.23,80.84,13.45,14.1,1,0.048327138,0.179384615,0.074461538,0.152769231,1
8/21/14,43.9,1986.82,1,2,76.47,77.72,0.29,404517728,10.88,9.41,8.08,8.89,11.61,11.76,11.93,79.9,13.5,14.16,1,0.048888889,0.14056875,0.0965,0.1669375,0
8/22/14,44.06,1992.6,1,1,59.17,82.25,-0.2,388759008,10.81,9.17,8.03,8.82,11.17,11.47,11.88,79.61,13.37,14.14,1,0.057591623,0.160642857,0.089142857,0.174285714,0
8/25/14,44.52,1991.74,2,2,57,82.25,0.48,347701248,10.87,9.09,8.05,8.62,11.07,11.7,11.58,79.58,13.5,14.23,1,0.054074074,0.1176,0.074538462,0.160846154,0
8/26/14,44.14,1998.59,1,1,62.99,88.24,0.11,321244960,10.81,9.04,8.15,8.72,10.81,11.63,11.33,79.33,13.3,14.15,1,0.063909774,0.3816,0.0289,0.3073,0
8/27/14,43.83,2000.54,1,1,53.13,90.19,0,360861728,10.13,9.27,7.92,8.43,10.97,11.78,11.69,79.39,13.4,14.35,1,0.070895522,-0.048188889,0.179222222,0.168333333,0
8/28/14,43.08,1997.42,3,3,42.18,90.19,-0.17,327403168,9.71,9.01,8.29,8.96,10.7,12.05,12.38,78.85,13.54,14.45,1,0.067208272,0.460754545,0.036636364,0.250545455,0
8/29/14,43.38,1998.45,3,3,42.18,90.19,0.33,434091648,9.72,9.13,7.74,8.44,10.98,11.98,11.86,80.53,13.6,14.45,1,0.0625,0.02098,0.0992,0.1223,0
9/2/14,43.1,2004.07,1,1,31.34,93.72,-0.05,414849152,9.62,9.09,7.86,8.54,11.12,12.25,12.32,81.11,13.75,14.5,1,0.054545455,0.008063636,0.128,0.127363636,0
9/3/14,43.6,2003.57,2,2,23.61,93.72,-0.08,408860448,9.62,9.32,8.08,8.68,11.21,12.36,12.03,82.41,13.7,14.63,1,0.067883212,0.142592308,0.068769231,0.145384615,0
9/4/14,43.49,2001.67,3,3,17.25,93.72,-0.15,437703744,9.63,9.93,8.66,9.5,11.82,12.64,12.4,80.77,13.5,14.5,1,0.074074074,0.10214,0.0923,0.1988,0
9/5/14,44.38,1998,7,7,12.33,93.72,0.5,470374464,9.61,8.5,7.01,7.67,10.41,12.09,12.37,79.99,13.5,14.45,1,0.07037037,0.207188889,0.066,0.229555556,1
9/8/14,44.28,2007.17,1,1,15.43,96.82,-0.31,472663296,9.67,9.39,7.84,8.88,11.63,12.66,12.64,77.33,13.2,14.2,1,0.075757576,0.3274,0.058,0.187357143,0
9/9/14,43.08,2000.73,5,5,9.75,96.82,-0.65,492285056,9.78,10.77,9.46,10.5,12.51,13.5,12.7,77.84,13.35,14.25,1,0.06741573,0.08742,0.0833,0.1174,1
9/10/14,43.37,1988.41,10,13,18.76,96.82,0.36,450704896,9.83,10.53,8.5,9.43,12.75,12.88,13.36,79.3,13.85,14.55,1,0.050541516,0.115963636,0.068090909,0.212363636,0
9/11/14,43.49,1992.85,9,11,18.76,96.82,0.09,420061568,7.46,9.72,7.9,8.85,12.02,12.8,13.53,82.12,13.7,14.45,1,0.054744526,0.174636364,0.081636364,0.181909091,0
9/12/14,42.5,1996.74,8,11,18.76,96.82,-0.6,553889152,7.67,10.88,9.15,9.96,13.72,13.31,12.85,83.1,13.5,14.45,1,0.07037037,0.0541,0.1199,0.1778,1
9/15/14,41.42,1986.04,10,18,21.13,96.82,-0.07,487894016,7.45,14.02,11.79,13.01,17.37,14.12,13.54,89.25,14.15,14.85,1,0.049469965,0.216658333,0.037916667,0.156833333,0
9/16/14,43.45,1981.93,10,21,25.24,96.82,0.75,490373120,6.96,13.01,11.51,12.21,15.22,12.73,14.48,91.58,14.4,15.2,1,0.055555556,0.272346667,0.056,0.1838,1
9/17/14,43.84,1999.3,4,7,25.24,96.82,0.13,508634112,6.94,10.67,9.92,9.95,12.57,12.65,13.06,84.52,14.35,14.9,1,0.038327526,0.0211,0.130692308,0.160384615,1
9/18/14,44.49,2003.07,2,4,25.24,96.82,0.49,549523328,6.66,8.25,8.11,8.27,8.7,12.03,12.55,81.52,14.25,14.9,1,0.045614035,0.327133333,0.04575,0.193666667,0
9/19/14,44.47,2012.74,1,1,30.81,102.39,-0.05,1578831488,5.98,8.85,7.94,8.8,11.33,12.11,11.73,77.47,14.05,14.75,1,0.049822064,0.205392308,0.071461538,0.175538462,0
9/22/14,42.88,2009.08,2,2,30.81,102.39,-0.8,561021440,6.59,10.79,8.95,9.97,13.49,13.69,13.14,77.7,14.15,14.93,1,0.055123675,-0.23461,0.1529,0.0834,0
9/23/14,41.28,1992.78,7,17,30.81,102.39,-0.58,535353824,6.86,12.22,9.91,10.99,15.26,14.93,14.82,87.41,14.85,15.4,1,0.037037037,0.23488,0.0517,0.1925,0
9/24/14,42.55,1983.34,9,26,30.81,102.39,0.78,523858304,6.95,10.56,8.78,9.83,13.25,13.27,14.62,91.9,15.35,15.85,1,0.03257329,-0.030263636,0.106545455,0.126818182,0
9/25/14,39.36,1997.32,5,15,30.81,102.39,-1.62,554326976,8.57,12.91,11.37,12.72,16.25,15.64,14.11,86.21,14.6,15.33,1,0.05,-0.207692308,0.137769231,0.075692308,0
9/26/14,40.73,1966.22,10,36,46.52,102.39,0.86,482800576,8.92,12.05,9.97,11.22,15.12,14.85,15.77,96.72,15.75,16.1,1,0.022222222,0.186783333,0.1025,0.227583333,0
9/29/14,38.79,1978.96,9,31,46.52,102.39,-0.25,448843840,8.61,13.03,10.82,12.1,16.25,15.98,16.96,90.63,15.3,15.85,1,0.035947712,0.378969231,0.056230769,0.262153846,0
9/30/14,38.25,1978.21,9,33,46.52,102.39,-0.28,613410880,8.51,13.83,11.35,12.71,17.25,16.31,15.49,95.02,16.25,16.55,1,0.018461538,0.159911111,0.082,0.188333333,0
10/1/14,37.5,1971.44,9,36,46.52,102.39,-1.32,612042368,9.34,14.76,12.92,14.44,17.46,16.71,16.44,92.47,16.25,16.6,1,0.021538462,0.142609091,0.067454545,0.135181818,0
10/2/14,37.72,1945.83,10,41,66.91,102.39,0,530950208,9.27,14.09,12.14,13.38,16.41,16.16,16.7,98.12,16.9,17.05,1,0.00887574,0.313646154,0.07,0.215153846,0
10/3/14,39.98,1948.12,9,39,63.25,102.39,1.12,573337856,9.92,12.84,10.55,11.6,14.95,14.55,15.16,93.75,16.5,16.8,1,0.018181818,0.049881818,0.096545455,0.128,0
10/6/14,39.27,1970.01,7,34,51.49,102.39,-0.16,451497760,9.8,13.56,11.39,12.66,16.06,15.46,14.46,87.77,15.2,15.8,1,0.039473684,0.088745455,0.094454545,0.142818182,0
10/7/14,36.58,1962.36,8,36,51.49,102.39,-1.51,535635072,10.72,15.39,13.89,15,17.64,17.2,16.18,88.73,15.7,16.2,1,0.031847134,0.182009091,0.075181818,0.183636364,0
10/8/14,39.48,1935.55,10,44,61.77,102.39,1.75,630988928,12.06,13.17,11.58,12.75,14.97,15.11,17.35,99.2,17.05,17.17,1,0.007038123,-0.015607143,0.095642857,0.127642857,0
10/9/14,35.9,1967.68,5,32,43.41,102.39,-2.07,629544960,13.51,19.17,17.15,19.03,19.16,18.76,15.64,89.08,15.2,15.7,1,0.032894737,-0.120533333,0.16975,0.10575,0
10/10/14,31.86,1925.63,10,47,53.33,102.39,-1.15,784976384,13.78,18.82,17.01,18.9,21.87,21.24,19.11,102.13,17.15,17,0,-0.008746356,0.225285714,0.054571429,0.123857143,0
10/13/14,28.51,1905.65,10,50,72.56,107.09,-1.65,700280192,14.47,24.31,21.55,23.47,29.93,24.64,21.16,113.38,19.75,18.55,0,-0.060759494,-0.1715,0.167538462,0.095615385,0
10/14/14,28.75,1877.11,10,50,94.33,135.63,0.16,717277824,14.51,20.95,19.65,21.4,21.88,22.79,23.77,131.57,22.65,20.75,0,-0.08388521,0.015618182,0.117727273,0.144818182,1
10/15/14,28.3,1874.18,10,50,95.83,138.56,-0.81,957773440,14.62,29.03,23.8,25.06,34.87,26.25,26.36,120.61,20.9,19.8,0,-0.052631579,-0.027514286,0.141928571,0.116571429,0
10/16/14,27.19,1855.95,10,50,114.06,156.79,0.01,815644928,14.46,25.89,23.18,24.14,28.73,25.2,29.26,129.01,23.7,21.7,0,-0.084388186,0.220409091,0.048090909,0.164,0
10/17/14,28.33,1864.91,9,49,114.06,156.79,1.29,821580032,15.17,17.89,14.17,15.97,22.91,21.99,21.68,121.94,22.25,21.05,0,-0.053932584,0.017788235,0.119941176,0.134764706,1
10/20/14,30.48,1885.62,6,46,111.73,156.79,0.91,546459648,15.46,16.08,13.21,14.96,20.06,18.57,22.11,118.84,20.5,19.9,0,-0.029268293,0.12355,0.1317,0.1611,0
10/21/14,32.74,1909.38,4,44,111.73,156.79,1.96,619562176,16.62,13.8,11.74,13.21,17.42,16.08,17.72,108.83,18.45,18.35,0,-0.005420054,0.00045,0.1045,0.106916667,0
10/22/14,30.1,1941.29,2,40,111.73,156.79,-0.73,655120704,16.72,14.83,13.48,15.18,18.77,17.87,16.06,104.09,17,17.23,1,0.013529412,-0.081018182,0.142181818,0.097,0
10/23/14,32.05,1931.02,2,42,85.34,156.79,1.23,582502784,17.12,14.21,12.22,13.61,17.47,16.53,16.07,108.82,18.1,18.05,0,-0.002762431,0.0144,0.132470588,0.155529412,0
10/24/14,32.37,1951.59,1,37,95.64,156.79,0.71,522245824,17.27,14.02,11.94,13.13,17.16,16.11,16.43,102.05,17.3,17.3,0,0,0.163928571,0.095642857,0.1775,0
10/27/14,32.79,1962.97,1,34,107.02,156.79,-0.15,491705632,17.11,13.83,12.14,13.56,16.95,16.04,17.24,104.38,16.95,17.15,1,0.01179941,0.083555556,0.123777778,0.087,1
10/28/14,34.95,1964.14,1,34,108.19,156.79,1.19,548310080,17.51,12.48,10.55,11.58,15.18,14.39,15.69,100.75,16.95,16.85,0,-0.005899705,0.264236364,0.092363636,0.258272727,0
10/29/14,34.33,1983.29,1,25,127.34,156.79,-0.14,569952512,17.44,12.95,10.62,11.63,15.59,15.15,14.61,95.89,15.7,15.9,1,0.012738854,0.159271429,0.126285714,0.185714286,1
10/30/14,34.21,1979.49,2,27,118.38,156.79,0.62,524165472,17.55,12.47,10.62,11.63,14.82,14.52,15.31,99.34,16.3,16.3,0,0,0.091883333,0.09525,0.180666667,1
10/31/14,35.06,2001.2,1,8,115.58,156.79,1.17,712729024,17.73,12.32,10.5,11.54,14.43,14.03,13.84,98.52,16.1,16.3,1,0.01242236,0.194425,0.107583333,0.220666667,0
11/3/14,34.5,2018.21,1,1,108.83,162.26,-0.01,508736448,17.63,12.74,10.89,11.92,15.11,14.73,14.41,94.1,15.7,16.05,1,0.022292994,-0.025390909,0.193,0.118545455,0
11/4/14,34.77,2015.81,2,2,87.19,162.26,-0.28,543311552,17.51,13.14,10.95,11.7,15.4,14.89,15.05,93.19,15.95,16.25,1,0.018808777,0.084766667,0.103833333,0.186166667,0
11/5/14,35.2,2015.29,3,3,87.19,162.26,0.57,536628928,16.81,11.52,10.05,10.95,13.63,14.17,14.15,92.44,15.83,16.23,1,0.025268478,0.355507692,0.038615385,0.231769231,0
11/6/14,36.07,2023.33,1,1,71.74,167.38,0.38,515367744,16.67,11.02,10.08,10.67,12.9,13.67,14.46,87.08,15.3,15.9,1,0.039215686,0.123692857,0.120214286,0.159142857,0
11/7/14,36.61,2032.36,1,1,69.39,176.41,0.03,525751680,16.64,9.95,8.72,9.32,11.74,13.12,13.71,83.42,14.86,15.5,1,0.043068641,0.214430769,0.08,0.187461538,0
11/10/14,37.97,2032.01,2,2,68.22,176.41,0.31,478569504,16.61,9.71,8.5,8.87,11.1,12.67,13.16,80.44,14.85,15.5,1,0.043771044,0.01485,0.140416667,0.163666667,1
11/11/14,38.01,2038.2,1,1,58.71,182.25,0.07,404411296,15.99,9.46,8.63,10.48,9.91,12.92,12.71,79.7,14,14.95,1,0.067857143,0.01285,0.119833333,0.153083333,0
11/12/14,37.52,2037.75,2,2,58.71,182.25,-0.07,485259584,16,9.35,8.6,9.29,10.74,13.02,13.76,79.79,14.09,14.85,1,0.053938964,0.29588,0.0456,0.2321,0
11/13/14,37.04,2039.21,1,1,38.01,183.26,0.05,499429664,15.73,9.41,8.34,9.03,11.27,13.79,13.33,83.1,14.35,15.15,1,0.055749129,-0.06346,0.123,0.1326,0
11/14/14,36.95,2039.74,1,1,24.45,183.79,0.02,470705056,15.71,8.65,8.2,8.36,10.07,13.31,13.79,86.29,14.65,15.5,1,0.058020478,0.169866667,0.039,0.107333333,0
11/17/14,37.04,2038.29,3,3,24.45,183.79,0.07,495556288,14.85,9.56,8.85,9.41,11.01,13.99,14.7,85.58,14.35,15.3,1,0.066202091,0.1524,0.096785714,0.221571429,0
11/18/14,37.66,2041.48,1,1,26.19,185.53,0.51,485794304,14.1,9.79,9.5,9.5,11.12,13.86,13.86,84.79,14.34,15.32,1,0.068340307,0.131376923,0.065846154,0.144384615,1
11/19/14,36.74,2051.16,1,1,27.83,195.21,-0.15,478726752,12.34,9.79,8.99,9.71,9.92,13.96,14.01,82.6,13.95,15.25,1,0.093189964,0.157238462,0.061692308,0.185692308,0
11/20/14,37.11,2045.87,2,2,19.15,195.21,0.2,467789184,11.6,7.81,7.62,7.81,8.04,13.58,14.66,81.06,15.45,16.25,1,0.051779935,0.082342857,0.095428571,0.211571429,1
11/21/14,37.9,2057.46,1,1,25.45,201.51,0.52,741511872,9.98,10,8.81,9.47,12.39,12.9,13.16,79.14,15.15,16.05,1,0.059405941,-0.078736364,0.198454545,0.142545455,1
11/24/14,38.7,2065.07,1,1,27.32,209.12,0.29,493393984,9.96,9.81,8.75,9.14,11.89,12.62,12.92,79.34,14.95,16,1,0.070234114,0.227066667,0.084,0.2555,0
11/25/14,38.94,2070.15,1,1,32.4,214.2,-0.12,597605120,9.42,9.58,8.95,9.64,11.62,12.25,12.55,79.25,14.55,15.8,1,0.085910653,0.2689125,0.070125,0.214875,0
11/26/14,39.58,2067.36,2,2,31.86,214.2,0.28,517876352,9.36,9.62,8.49,9.03,11.86,12.07,12.27,77.93,14.4,15.75,1,0.09375,0.387381818,0.054727273,0.263545455,0
11/28/14,38.51,2074.78,1,1,36.49,218.83,-0.25,416521408,9.1,10.96,9.75,10.37,13.44,13.33,12.64,77.04,14.85,15.95,1,0.074074074,-0.070758333,0.165416667,0.103833333,1
12/1/14,36.9,2065.78,4,4,36.49,218.83,-0.68,564631744,9.38,12.26,10.96,11.72,15.07,14.29,14.16,79.84,14.85,16,1,0.077441077,-0.049091667,0.15175,0.1525,1
12/2/14,38.82,2053.77,7,7,33.3,218.83,0.64,510403936,7.91,11.22,9.7,10.6,13.55,12.85,14.1,86.84,15.55,16.6,1,0.067524116,0.085272727,0.146,0.228090909,0
12/3/14,39.43,2067.45,3,3,28.91,218.83,0.38,546661120,7.36,10.73,9.45,10.14,12.94,12.47,12.75,83.47,14.25,15.55,1,0.09122807,0.26748,0.05,0.2055,1
12/4/14,39.38,2073.64,2,2,28.91,218.83,-0.12,505428768,6.79,10.35,9.32,10.1,12.59,12.38,12.7,86.45,14.24,15.6,1,0.095505618,0.09043,0.109,0.2116,0
12/5/14,40.07,2072.78,3,3,21.01,218.83,0.17,504616736,6.62,9.04,8.31,9.12,10.92,11.82,12.08,85.17,13.95,15.4,1,0.103942652,0.310233333,0.050333333,0.3155,0
12/8/14,38.48,2074.84,1,1,21.07,218.89,-0.73,561256448,7.1,12.29,10.65,11.32,15.06,14.21,13.05,85.41,13.6,15.36,1,0.129411765,0.145928571,0.139142857,0.152714286,0
12/9/14,37.88,2056.55,9,11,21.07,218.89,-0.02,545168576,6.38,12.91,10.97,12.13,15.89,14.89,16.23,94.45,14.65,16.1,1,0.098976109,0.028575,0.2515,0.20825,0
12/10/14,34.03,2058.86,8,10,21.07,218.89,-1.64,631221120,8.28,18.29,16.02,17.73,22.23,18.53,15.56,97.13,14.9,16.1,1,0.080536913,0.13248,0.1126,0.1826,1
12/11/14,31.84,2027.92,10,24,46.92,218.89,0.45,544616384,8.19,19.11,15.95,17.71,23.62,20.08,17.68,117.32,17.3,17.6,1,0.01734104,0.053483333,0.184166667,0.178,0
12/12/14,30.11,2030.36,9,24,46.92,218.89,-1.62,671126400,8.97,22.15,18.12,20.39,27.11,21.08,20.51,132.4,19,18.95,0,-0.002631579,0.118245455,0.128909091,0.279363636,0
12/15/14,30.87,2005.03,10,30,69.81,218.89,-0.63,683460608,9.15,23.25,20.31,21.4,24.07,20.42,19.59,138.6,19.5,19.15,0,-0.017948718,0.22146,0.0528,0.2179,0
12/16/14,29.32,1986.71,10,32,88.13,218.89,-0.85,706264960,9.44,27.11,22.78,23.52,29.99,23.57,23.55,128.22,19.5,18.7,0,-0.041025641,0.034945455,0.121818182,0.112454545,1
12/17/14,31.99,1973.77,10,35,101.07,218.89,2.04,671782208,11.18,18.34,16.81,17.73,20.58,19.44,23.9,132.94,23.1,20.1,0,-0.12987013,0.337066667,0.024888889,0.199888889,0
12/18/14,33.05,2018.98,7,27,101.07,218.89,2.4,677713024,13.24,11.65,12.83,13.32,11.67,16.81,17.14,114.37,17.65,18.06,1,0.023229462,0.12628,0.0607,0.1499,0
12/19/14,33.22,2061.04,2,10,101.07,218.89,0.46,1646902272,13.3,12.93,11.31,12.43,16.02,16.49,16.57,107.24,17.15,17.55,1,0.023323615,0.164,0.131333333,0.231933333,1
12/22/14,34.91,2069.28,1,6,95.51,218.89,0.38,571130624,13.31,12.43,10.79,11.7,15.08,15.25,16.32,99.17,16.55,17.25,1,0.042296073,0.47725,0,0.247,0
12/23/14,34.88,2081.48,1,1,107.71,225.53,0.17,483428768,13.31,12.05,10.38,11.46,14.36,14.8,14.47,99.69,16.35,16.95,1,0.036697248,0.23145,0.0516,0.1554,0
12/24/14,35.11,2083.25,1,1,109.48,227.3,-0.01,229198464,13.31,11.76,10.11,11.36,14.92,14.37,14.52,94.73,15.95,16.75,1,0.05015674,0.08061,0.1148,0.1358,1
12/26/14,34.74,2084.3,1,1,110.53,228.35,0.33,290110912,13.33,11.38,9.84,10.87,14.18,14.5,14.6,95.29,16.2,16.93,1,0.045061728,0.146330769,0.097538462,0.177769231,0
12/29/14,34.8,2087.63,1,1,113.86,222.72,0.09,336886208,13.33,11.39,10.1,11.02,14.29,15.06,16.04,92.28,15.8,16.55,1,0.047468354,0.1736,0.0488,0.149,0
12/30/14,33.96,2088.49,1,1,114.72,202.87,-0.49,315475424,13.44,11.65,10.17,11.02,14.85,15.92,15.9,94.86,16.05,16.7,1,0.040498442,0.086893333,0.114466667,0.1844,0
12/31/14,31.14,2082.11,5,5,114.72,179.11,-1.03,422132544,13.76,14.45,11.88,13.22,19.32,19.2,15.91,97.84,16.45,17,1,0.03343465,-0.0090125,0.12625,0.12475,0
1/2/15,31.69,2058.9,9,18,69.51,157.47,-0.03,435587744,13.75,14.39,11.26,12.56,18.24,17.79,17.76,113.08,17.85,18.05,1,0.011204482,-0.104321429,0.134785714,0.099785714,0
1/5/15,29.49,2054.44,10,22,34.05,157.47,-1.83,621869504,14.82,16.16,14.89,16.81,19.57,19.92,19.19,112.55,17.85,18.2,1,0.019607843,-0.090528571,0.158857143,0.122214286,0
1/6/15,28.77,2022.15,10,37,66.34,136.9,-0.89,640380544,14.91,18.24,15.38,16.9,21.91,21.12,20.33,121.87,19.05,19.15,1,0.005249344,0.303390909,0.055545455,0.193909091,1
1/7/15,29.74,2005.55,10,42,82.94,125.52,1.16,546558976,15.35,16.09,13.65,15.02,18.62,19.31,20.15,118.45,19.8,19.6,0,-0.01010101,0.217388889,0.101222222,0.199333333,0
1/8/15,31.61,2030.61,8,34,82.94,124.35,1.79,614787008,16.31,13.55,11.46,12.4,16.03,17.01,17.93,107.69,18.9,18.8,0,-0.005291005,0.1415,0.070384615,0.163384615,0
1/9/15,30.41,2063.45,5,17,82.94,114.72,-0.84,508986976,16.47,13.59,12.14,13.11,15.35,17.55,16.44,98.44,17.7,17.75,1,0.002824859,0.08158125,0.0996875,0.1891875,0
1/12/15,28.92,2046.13,7,26,82.94,114.72,-0.81,543538944,16.62,18.71,16.63,18.08,19.03,19.6,18.02,103.77,18.5,18.7,1,0.010810811,0.297066667,0.050416667,0.20325,0
1/13/15,28.11,2031.58,7,36,82.94,114.72,-0.26,624200640,16.52,19.97,18.18,19.73,21.64,20.56,18.21,109.04,19.5,19.35,0,-0.007692308,-0.077461538,0.123076923,0.112846154,1
1/14/15,27.57,2018.4,9,43,76.56,114.72,-0.58,684866624,16.45,21.88,22.03,24.05,22.22,21.48,22.87,109.22,20.15,19.7,0,-0.022332506,-0.241975,0.159,0.053,0
1/15/15,26.74,2013.75,9,46,57.9,114.72,-0.92,621963008,16.57,23.05,23.41,24.4,21.79,22.39,21.23,113.5,20.6,19.9,0,-0.033980583,0.31432,0.0624,0.215866667,0
1/16/15,27.25,1992.25,10,48,71.2,114.72,1.34,742480704,17.15,17.17,14.21,15.8,21.35,20.95,22.8,117.07,21.45,20.75,0,-0.032634033,0.21108,0.0899,0.2228,0
1/20/15,27.49,2020.76,6,42,71.2,114.72,0.15,616621888,17.15,16.9,14.21,15.89,20.81,19.89,20.07,111.32,20.7,20.2,0,-0.024154589,0.043845455,0.088636364,0.170545455,0
1/21/15,28.76,2020.19,6,42,71.2,114.72,0.47,552155584,17.11,15.88,13.27,14.85,19.57,18.85,20.92,108.4,20.2,20.1,0,-0.004950495,0.114230769,0.113615385,0.193153846,0
1/22/15,30.66,2034.3,3,34,71.2,114.72,1.53,653642048,17.74,13.78,11.16,12.27,16.99,16.4,17.98,98.62,18.9,19.1,1,0.010582011,0.114135714,0.067428571,0.148928571,1
1/23/15,29.82,2062.98,2,18,71.2,114.72,-0.55,546891008,17.08,13.75,11.41,12.65,17.06,16.66,16.79,93.25,17.9,18.15,1,0.01396648,-0.018570588,0.086470588,0.104176471,0
1/26/15,31.195,2050.42,2,27,70.73,114.72,0.26,539970176,17.04,12.4,11.05,12.34,15.45,15.52,16.96,96.33,18.6,18.8,1,0.010752688,-0.051509091,0.091363636,0.116090909,0
1/27/15,29.705,2047.86,3,28,70.73,114.72,-1.34,602696576,16.8,16.09,13.21,15.09,17.47,17.22,17.6,91.94,17.3,17.65,1,0.020231214,0.206618182,0.057636364,0.200545455,1
1/28/15,27.13,2032.34,5,35,70.73,114.72,-1.35,717223424,17.21,18.13,14.97,16.49,21.73,20.44,16.97,96.11,17.85,18.05,1,0.011204482,0.073027273,0.100636364,0.131818182,0
1/29/15,27.82,2002.45,9,47,70.73,114.72,0.95,681082880,17.21,15.66,13.59,15.29,19.14,18.76,20.46,108.68,20.3,20.05,0,-0.012315271,0.059475,0.077625,0.150125,0
1/30/15,24.97,2019.35,8,41,70.73,114.72,-1.3,919574656,16.61,18.42,15.4,17.26,21.89,20.97,20.23,100.7,19.1,18.9,0,-0.010471204,-0.03036875,0.1354375,0.155875,0
